WD100,Actual,CSE,TRNSYS-Perez,TRNSYS-HayDavies
May Average Wind Speed Values,6.183849259757739,6.1838483317650725,6.183683861692991,6.183683861692991
May Average Wind Speed Absolute Errors,0,-9.279926667105087e-07,-0.0001653980647482456,-0.0001653980647482456
May Average Wind Direction Values,89.60296096904442,89.58529372227551,89.59168813711214,89.59168813711214
May Average Wind Direction Absolute Errors,0,-0.01766724676890874,-0.01127283193227413,-0.01127283193227413
May Average Station Pressure Values,1015.5962314939435,1012.0400000000324,1015.6004583473358,1015.6004583473358
May Average Station Pressure Absolute Errors,0,-3.5562314939111275,0.004226853392310659,0.004226853392310659
May Average Total Cloud Cover Values,7.562584118438762,7.565533001747549,7.561258448153542,7.561258448153542
May Average Total Cloud Cover Absolute Errors,0,0.0029488833087869537,-0.0013256702852197932,-0.0013256702852197932
May Average Opaque Cloud Cover Values,6.886944818304173,N/A,6.884596355625258,6.884596355625258
May Average Opaque Cloud Cover Absolute Errors,0,nan,-0.0023484626789143093,-0.0023484626789143093
May Average Total Horizontal Radiation Values,191.8701211305518,187.6772579178117,191.47718784253013,191.54240536747298
May Average Total Horizontal Radiation Absolute Errors,0,-4.1928632127401215,-0.3929332880216805,-0.3277157630788281
May Average Diffuse Horizontal Radiation Values,130.93472409152085,117.97686399542921,130.44968130452042,130.51489882946328
May Average Diffuse Horizontal Radiation Absolute Errors,0,-12.957860096091636,-0.4850427870004239,-0.41982526205757154
May Average Humidity Ratio Values,N/A,0.002013929666352981,0.0020350309900569923,0.0020350309900569923
May Average Wet Bulb Temperature Values,N/A,-6.939419329142123,-6.911410397445868,-6.911410397445868
May Average Sky Temperature Values,N/A,-16.298703425191533,-17.388224241513626,-17.388224241513626
May Average Horizontal Beam Radiation Values,N/A,69.70039320813191,61.02750653800972,61.02750653800972
May Average South 90 Total Radiation Values,N/A,117.72332514746596,134.5947025829855,130.80100954568925
May Average South 90 Beam Radiation Values,N/A,58.7348960530763,59.46451995514104,59.46451995514104
May Average South 90 Diffuse Radiation Values,N/A,58.988428405968484,75.1301826278444,71.3364895905482
May Average East 90 Total Radiation Values,N/A,80.02808652021763,111.38489682703258,108.92736296856837
May Average East 90 Beam Radiation Values,N/A,21.039656751632887,40.7477607410317,40.7477607410317
May Average East 90 Diffuse Radiation Values,N/A,58.988428405968484,70.6371360860009,68.17960222753668
May Average North 90 Total Radiation Values,N/A,119.40304439923392,69.26305218410126,73.02428308308514
May Average North 90 Beam Radiation Values,N/A,60.41462185307193,11.599027747590739,11.599027747590739
May Average North 90 Diffuse Radiation Values,N/A,58.988428405968484,57.664024436510516,61.425255335494406
May Average West 90 Total Radiation Values,N/A,159.10849876757646,116.93481723907318,115.54067256254086
May Average West 90 Beam Radiation Values,N/A,100.12006795305949,46.81477806123637,46.81477806123637
May Average West 90 Diffuse Radiation Values,N/A,58.988428405968484,70.12003917783683,68.72589450130448
May Average 45 East 90 Total Radiation Values,N/A,98.72500751902119,128.65443153793066,124.62617748193195
May Average 45 East 90 Beam Radiation Values,N/A,39.736580050336656,53.888672553943884,53.888672553943884
May Average 45 East 90 Diffuse Radiation Values,N/A,58.988428405968484,74.7657589839868,70.73750492798808
May Average 45 West 90 Total Radiation Values,N/A,138.89706819626298,133.74506317018663,130.49930906527524
May Average 45 West 90 Beam Radiation Values,N/A,79.90863716426698,59.39413058794943,59.39413058794943
May Average 45 West 90 Radiation Values,N/A,58.988428405968484,74.35093258223719,71.1051784773258
May Average East 30 Total Radiation Values,N/A,151.806390411345,178.02656644337665,177.82542883120425
May Average East 30 Beam Radiation Values,N/A,41.73247608468651,55.82635213051149,55.82635213051149
May Average East 30 Diffuse Radiation Values,N/A,110.0739136629919,122.2002143128652,121.99907670069277
May Average South 30 Total Radiation Values,N/A,193.22799195012723,209.28964515842912,205.93634544270589
May Average South 30 Beam Radiation Values,N/A,83.15407581851042,79.45741381406587,79.45741381406587
May Average South 30 Diffuse Radiation Values,N/A,110.0739136629919,129.8322313443632,126.47893162864001
May Average West 30 Total Radiation Values,N/A,211.18091326105633,183.0756560836169,183.7350922896366
May Average West 30 Beam Radiation Values,N/A,101.10700447815648,61.27278695312346,61.27278695312346
May Average West 30 Diffuse Radiation Values,N/A,110.0739136629919,121.80286913049342,122.46230533651315
Jun Average Dry Bulb Temperature Values,0.7184283727399164,0.7141173475343883,0.7138162210132365,0.7138162210132365
Jun Average Dry Bulb Temperature Absolute Errors,0,-0.004311025205528174,-0.004612151726679947,-0.004612151726679947
Jun Average Relative Humidity Values,89.3393602225313,88.5440247603839,89.34784118532238,89.34784118532238
Jun Average Relative Humidity Absolute Errors,0,-0.795335462147392,0.008480962791082902,0.008480962791082902
Jun Average Dew Point Temperature Values,-0.9061891515994436,-0.9097812629201146,-0.9097508392174999,-0.9097508392174999
Jun Average Dew Point Temperature Absolute Errors,0,-0.003592111320671054,-0.0035616876180563084,-0.0035616876180563084
Jun Average Wind Speed Values,5.175382475660641,5.180499569245815,5.180175898059187,5.180175898059187
Jun Average Wind Speed Absolute Errors,0,0.005117093585174537,0.004793422398546632,0.004793422398546632
Jun Average Wind Direction Values,142.95549374130738,142.8580358383106,142.87070262761887,142.87070262761887
Jun Average Wind Direction Absolute Errors,0,-0.09745790299677992,-0.08479111368851022,-0.08479111368851022
Jun Average Station Pressure Values,1014.7538247566064,1012.0400000000323,1014.7496237990508,1014.7496237990508
Jun Average Station Pressure Absolute Errors,0,-2.7138247565741267,-0.004200957555553941,-0.004200957555553941
Jun Average Total Cloud Cover Values,8.474269819193324,8.476177246839839,8.476212524597756,8.476212524597756
Jun Average Total Cloud Cover Absolute Errors,0,0.0019074276465147477,0.0019427054044314218,0.0019427054044314218
Jun Average Opaque Cloud Cover Values,7.618915159944367,N/A,7.6219469846047,7.6219469846047
Jun Average Opaque Cloud Cover Absolute Errors,0,nan,0.0030318246603329158,0.0030318246603329158
Jun Average Total Horizontal Radiation Values,189.7009735744089,186.16481716210637,188.93452441726015,188.95770944249458
Jun Average Total Horizontal Radiation Absolute Errors,0,-3.5361564123025175,-0.7664491571487417,-0.7432641319143158
Jun Average Diffuse Horizontal Radiation Values,130.7760778859527,118.93478062369783,129.57967644336665,129.60286146860105
Jun Average Diffuse Horizontal Radiation Absolute Errors,0,-11.84129726225487,-1.1964014425860512,-1.1732164173516537
Jun Average Humidity Ratio Values,N/A,0.0035790779615224575,0.0035801917730288037,0.0035801917730288037
Jun Average Wet Bulb Temperature Values,N/A,0.04200493202667216,0.07607262453544175,0.07607262453544175
Jun Average Sky Temperature Values,N/A,-6.43958799084957,-7.642266072973445,-7.642266072973445
Jun Average Horizontal Beam Radiation Values,N/A,67.23004497237419,59.354847973893506,59.354847973893506
Jun Average South 90 Total Radiation Values,N/A,103.03003349354091,109.88974949742537,107.81728929549135
Jun Average South 90 Beam Radiation Values,N/A,43.562652328328504,40.986652033382,40.986652033382
Jun Average South 90 Diffuse Radiation Values,N/A,59.46738204195035,68.90309746404336,66.83063726210935
Jun Average East 90 Total Radiation Values,N/A,86.83623685650778,107.22370624009521,106.83122044839781
Jun Average East 90 Beam Radiation Values,N/A,27.368853430095683,40.382815133116615,40.382815133116615
Jun Average East 90 Diffuse Radiation Values,N/A,59.46738204195035,66.8408911069786,66.4484053152812
Jun Average North 90 Total Radiation Values,N/A,95.84639276844061,81.31745659545027,82.6469638907499
Jun Average North 90 Beam Radiation Values,N/A,36.37901313410172,19.33621010787703,19.33621010787703
Jun Average North 90 Diffuse Radiation Values,N/A,59.46738204195035,61.98124648757323,63.310753782872865
Jun Average West 90 Total Radiation Values,N/A,125.86835502569843,107.17844588020523,106.09886484455086
Jun Average West 90 Beam Radiation Values,N/A,66.40097120413593,38.34518916599821,38.34518916599821
Jun Average West 90 Diffuse Radiation Values,N/A,59.46738204195035,68.83325671420705,67.75367567855264
Jun Average 45 East 90 Total Radiation Values,N/A,96.66440379913837,110.16754228962968,108.66497330972756
Jun Average 45 East 90 Beam Radiation Values,N/A,37.19701984028913,42.092715469076424,42.092715469076424
Jun Average 45 East 90 Diffuse Radiation Values,N/A,59.46738204195035,68.07482682055327,66.57225784065112
Jun Average 45 West 90 Total Radiation Values,N/A,114.86524981525257,112.33829634971437,110.3029354550613
Jun Average 45 West 90 Beam Radiation Values,N/A,55.397865900005854,42.31711212061866,42.31711212061866
Jun Average 45 West 90 Radiation Values,N/A,59.46738204195035,70.02118422909572,67.98582333444267
Jun Average East 30 Total Radiation Values,N/A,158.39727816224405,175.26520093731085,176.1031507449054
Jun Average East 30 Beam Radiation Values,N/A,47.42961385553326,55.819104103786486,55.819104103786486
Jun Average East 30 Diffuse Radiation Values,N/A,110.96766420058378,119.44609683352435,120.28404664111893
Jun Average South 30 Total Radiation Values,N/A,182.6072644506183,191.68275936611394,189.52278681562578
Jun Average South 30 Beam Radiation Values,N/A,71.63960545098485,66.55654210541093,66.55654210541093
Jun Average South 30 Diffuse Radiation Values,N/A,110.96766420058378,125.12621726070302,122.96624471021482
Jun Average West 30 Total Radiation Values,N/A,190.7052651173782,175.68721574177795,175.95600607119266
Jun Average West 30 Beam Radiation Values,N/A,79.73760331659697,54.40924010652326,54.40924010652326
Jun Average West 30 Diffuse Radiation Values,N/A,110.96766420058378,121.27797563525469,121.54676596466942
Jul Average Dry Bulb Temperature Values,3.609825033647375,3.607139464067737,3.6071365893730594,3.6071365893730594
Jul Average Dry Bulb Temperature Absolute Errors,0,-0.0026855695796381696,-0.0026884442743155823,-0.0026884442743155823
Jul Average Relative Humidity Values,89.43741588156124,89.22765109557716,89.44550240842389,89.44550240842389
Jul Average Relative Humidity Absolute Errors,0,-0.20976478598407766,0.008086526862655319,0.008086526862655319
Jul Average Dew Point Temperature Values,1.9209959623149397,1.918390156988177,1.9193738097905197,1.9193738097905197
Jul Average Dew Point Temperature Absolute Errors,0,-0.0026058053267628,-0.0016221525244199952,-0.0016221525244199952
Jul Average Wind Speed Values,5.408209959623149,5.407295760182841,5.407229705761548,5.407229705761548
Jul Average Wind Speed Absolute Errors,0,-0.0009141994403085718,-0.0009802538616012768,-0.0009802538616012768
Jul Average Wind Direction Values,176.0699865410498,176.05054442801526,175.9095534147343,175.9095534147343
Jul Average Wind Direction Absolute Errors,0,-0.01944211303452903,-0.1604331263154961,-0.1604331263154961
Jul Average Station Pressure Values,1013.3452220726783,1012.0400000000263,1013.3591912176544,1013.3591912176544
Jul Average Station Pressure Absolute Errors,0,-1.3052220726519863,0.013969144976044845,0.013969144976044845
Jul Average Total Cloud Cover Values,7.823687752355316,7.825110902002957,7.825029871924129,7.825029871924129
Jul Average Total Cloud Cover Absolute Errors,0,0.0014231496476408978,0.0013421195688128051,0.0013421195688128051
Jul Average Opaque Cloud Cover Values,6.901076716016151,N/A,6.901546338822304,6.901546338822304
Jul Average Opaque Cloud Cover Absolute Errors,0,nan,0.0004696228061531471,0.0004696228061531471
Jul Average Total Horizontal Radiation Values,182.90444145356662,175.90662253327108,183.8568003196766,183.8843071914552
Jul Average Total Horizontal Radiation Absolute Errors,0,-6.997818920295543,0.9523588661099893,0.9798657378885878
Jul Average Diffuse Horizontal Radiation Values,106.09757738896366,90.72593966514313,105.4392550505165,105.46676192229506
Jul Average Diffuse Horizontal Radiation Absolute Errors,0,-15.371637723820527,-0.6583223384471637,-0.6308154666685937
Jul Average Humidity Ratio Values,N/A,0.004423015362952013,0.004409261526026748,0.004409261526026748
Jul Average Wet Bulb Temperature Values,N/A,2.8328840798897823,2.8497476307393077,2.8497476307393077
Jul Average Sky Temperature Values,N/A,-4.268488006853069,-5.525791530670231,-5.525791530670231
Jul Average Horizontal Beam Radiation Values,N/A,85.18068425388925,78.4175452691601,78.4175452691601
Jul Average South 90 Total Radiation Values,N/A,107.0446026179597,122.24698274599659,117.36870895204659
Jul Average South 90 Beam Radiation Values,N/A,61.681638379182296,60.41186829599568,60.41186829599568
Jul Average South 90 Diffuse Radiation Values,N/A,45.36296723685975,61.83511445000092,56.9568406560509
Jul Average East 90 Total Radiation Values,N/A,76.3497576499535,109.37834538778827,105.10164780089904
Jul Average East 90 Beam Radiation Values,N/A,30.986791777536414,50.09447228196038,50.09447228196038
Jul Average East 90 Diffuse Radiation Values,N/A,45.36296723685975,59.2838731058279,55.00717551893866
Jul Average North 90 Total Radiation Values,N/A,92.34955497539967,70.98471396829753,69.54253808185473
Jul Average North 90 Beam Radiation Values,N/A,46.98658696717067,20.22623480499932,20.22623480499932
Jul Average North 90 Diffuse Radiation Values,N/A,45.36296723685975,50.7584791632982,49.316303276855415
Jul Average West 90 Total Radiation Values,N/A,139.2257507588382,109.9889989972331,106.15127498136758
Jul Average West 90 Beam Radiation Values,N/A,93.86278201209706,50.737801840444796,50.737801840444796
Jul Average West 90 Diffuse Radiation Values,N/A,45.36296723685975,59.2511971567883,55.41347314092279
Jul Average 45 East 90 Total Radiation Values,N/A,92.06742160002105,119.897399295789,115.04886996975642
Jul Average 45 East 90 Beam Radiation Values,N/A,46.70445224750407,58.47698252207601,58.47698252207601
Jul Average 45 East 90 Diffuse Radiation Values,N/A,45.36296723685975,61.42041677371299,56.57188744768043
Jul Average 45 West 90 Total Radiation Values,N/A,126.414264037505,122.73873016848128,118.10360222136975
Jul Average 45 West 90 Beam Radiation Values,N/A,81.0512969013128,60.89702435972733,60.89702435972733
Jul Average 45 West 90 Radiation Values,N/A,45.36296723685975,61.84170580875396,57.20657786164241
Jul Average East 30 Total Radiation Values,N/A,140.86902537706752,171.67207313066282,170.17388392553258
Jul Average East 30 Beam Radiation Values,N/A,56.22057040422323,72.07650516160038,72.07650516160038
Jul Average East 30 Diffuse Radiation Values,N/A,84.64845735340792,99.59556796906244,98.0973787639322
Jul Average South 30 Total Radiation Values,N/A,179.92492661002845,198.04111795411924,194.80508399581765
Jul Average South 30 Beam Radiation Values,N/A,95.2764658150267,92.56023281648005,92.56023281648005
Jul Average South 30 Diffuse Radiation Values,N/A,84.64845735340792,105.48088513763918,102.2448511793376
Jul Average West 30 Total Radiation Values,N/A,192.29551897996964,173.0560315478181,171.90540306835382
Jul Average West 30 Beam Radiation Values,N/A,107.64706712521443,73.32738786195476,73.32738786195476
Jul Average West 30 Diffuse Radiation Values,N/A,84.64845735340792,99.72864368586337,98.57801520639907
Aug Average Dry Bulb Temperature Values,4.21278600269179,4.20873578174487,4.208640687427649,4.208640687427649
Aug Average Dry Bulb Temperature Absolute Errors,0,-0.004050220946920646,-0.004145315264141303,-0.004145315264141303
Aug Average Relative Humidity Values,85.72880215343203,85.01038215486037,85.73677000485421,85.73677000485421
Aug Average Relative Humidity Absolute Errors,0,-0.7184199985716617,0.007967851422179706,0.007967851422179706
Aug Average Dew Point Temperature Values,1.8685733512786005,1.8655135664040794,1.865339933161565,1.865339933161565
Aug Average Dew Point Temperature Absolute Errors,0,-0.0030597848745210765,-0.0032334181170354803,-0.0032334181170354803
Aug Average Wind Speed Values,5.632503364737551,5.635203027019737,5.631804497591577,5.631804497591577
Aug Average Wind Speed Absolute Errors,0,0.0026996622821862104,-0.0006988671459744467,-0.0006988671459744467
Aug Average Wind Direction Values,173.79542395693136,173.82712730205733,173.93018837982152,173.93018837982152
Aug Average Wind Direction Absolute Errors,0,0.03170334512597606,0.13476442289015722,0.13476442289015722
Aug Average Station Pressure Values,1011.0437415881561,1012.0400000000263,1011.0407775101751,1011.0407775101751
Aug Average Station Pressure Absolute Errors,0,0.996258411870258,-0.0029640779810051754,-0.0029640779810051754
Aug Average Total Cloud Cover Values,8.528936742934052,8.530716494152442,8.530749411896496,8.530749411896496
Aug Average Total Cloud Cover Absolute Errors,0,0.0017797512183896913,0.0018126689624438086,0.0018126689624438086
Aug Average Opaque Cloud Cover Values,7.73485868102288,N/A,7.737649826369445,7.737649826369445
Aug Average Opaque Cloud Cover Absolute Errors,0,nan,0.002791145346565216,0.002791145346565216
Aug Average Total Horizontal Radiation Values,115.83243606998654,110.00566817250944,116.02688412095772,116.05496923921402
Aug Average Total Horizontal Radiation Absolute Errors,0,-5.826767897477097,0.19444805097117523,0.22253316922747501
Aug Average Diffuse Horizontal Radiation Values,79.87415881561238,72.51074134601438,79.73477673894286,79.76286185719914
Aug Average Diffuse Horizontal Radiation Absolute Errors,0,-7.363417469597991,-0.13938207666951996,-0.11129695841323439
Aug Average Humidity Ratio Values,N/A,0.004454455763543427,0.004470779097802711,0.004470779097802711
Aug Average Wet Bulb Temperature Values,N/A,3.116787069260367,3.158489476238924,3.158489476238924
Aug Average Sky Temperature Values,N/A,-2.292615650152443,-3.350353273156518,-3.350353273156518
Aug Average Horizontal Beam Radiation Values,N/A,37.4949272748377,36.29210738201487,36.29210738201487
Aug Average South 90 Total Radiation Values,N/A,78.76947844241135,90.0440628664896,86.35055858595162
Aug Average South 90 Beam Radiation Values,N/A,42.51411294523121,41.75846354565807,41.75846354565807
Aug Average South 90 Diffuse Radiation Values,N/A,36.25536761318737,48.28559932083154,44.59209504029356
Aug Average East 90 Total Radiation Values,N/A,48.60131076535781,69.08695440098644,68.11500506589044
Aug Average East 90 Beam Radiation Values,N/A,12.345944235512484,26.531342550047718,26.531342550047718
Aug Average East 90 Diffuse Radiation Values,N/A,36.25536761318737,42.55561185093872,41.58366251584273
Aug Average North 90 Total Radiation Values,N/A,46.635408083008635,38.801679315453725,41.438202373550084
Aug Average North 90 Beam Radiation Values,N/A,10.38004089888975,4.321555857629255,4.321555857629255
Aug Average North 90 Diffuse Radiation Values,N/A,36.25536761318737,34.48012345782447,37.116646515920834
Aug Average West 90 Total Radiation Values,N/A,91.88611506983504,66.91953825686352,64.94569328262675
Aug Average West 90 Beam Radiation Values,N/A,55.63075212397123,23.44346248179828,23.44346248179828
Aug Average West 90 Diffuse Radiation Values,N/A,36.25536761318737,43.47607577506525,41.50223080082847
Aug Average 45 East 90 Total Radiation Values,N/A,62.65992890755404,84.76101757179549,81.88030619845584
Aug Average 45 East 90 Beam Radiation Values,N/A,26.40456469433739,38.14371514801725,38.14371514801725
Aug Average 45 East 90 Diffuse Radiation Values,N/A,36.25536761318737,46.617302423778234,43.736591050438605
Aug Average 45 West 90 Total Radiation Values,N/A,92.5441455981317,84.33907949246726,80.66841542114469
Aug Average 45 West 90 Beam Radiation Values,N/A,56.28878248097565,36.65031611451274,36.65031611451274
Aug Average 45 West 90 Radiation Values,N/A,36.25536761318737,47.68876337795452,44.018099306631946
Aug Average East 30 Total Radiation Values,N/A,90.5008965870544,109.93340882491052,110.21310924708408
Aug Average East 30 Beam Radiation Values,N/A,22.84745382673831,35.61402357059165,35.61402357059165
Aug Average East 30 Diffuse Radiation Values,N/A,67.65344123739737,74.31938525431885,74.59908567649244
Aug Average South 30 Total Radiation Values,N/A,119.39834886234677,131.8256534770137,129.14807456363496
Aug Average South 30 Beam Radiation Values,N/A,51.744909723858726,51.251266052205125,51.251266052205125
Aug Average South 30 Diffuse Radiation Values,N/A,67.65344123739737,80.57438742480859,77.89680851142982
Aug Average West 30 Total Radiation Values,N/A,122.60670453891666,108.71371968842199,108.2019325591659
Aug Average West 30 Beam Radiation Values,N/A,54.953260463779024,33.53662391949549,33.53662391949549
Aug Average West 30 Diffuse Radiation Values,N/A,67.65344123739737,75.17709576892649,74.66530863967041
Sep Average Dry Bulb Temperature Values,-0.13497913769123776,-0.13383515966245157,-0.13341315545781146,-0.13341315545781146
Sep Average Dry Bulb Temperature Absolute Errors,0,0.0011439780287861856,0.0015659822334262996,0.0015659822334262996
Sep Average Relative Humidity Values,85.6029207232267,84.17076698152538,85.60710633946832,85.60710633946832
Sep Average Relative Humidity Absolute Errors,0,-1.4321537417013275,0.004185616241613843,0.004185616241613843
Sep Average Dew Point Temperature Values,-2.3319193324061196,-2.331022458930964,-2.3298814484701187,-2.3298814484701187
Sep Average Dew Point Temperature Absolute Errors,0,0.0008968734751557683,0.002037883936000906,0.002037883936000906
Sep Average Wind Speed Values,7.047844228094577,7.0483705703569255,7.047880252344019,7.047880252344019
Sep Average Wind Speed Absolute Errors,0,0.0005263422623489333,3.6024249442156986e-05,3.6024249442156986e-05
Sep Average Wind Direction Values,153.6509040333797,153.7276010557033,153.77061870586863,153.77061870586863
Sep Average Wind Direction Absolute Errors,0,0.0766970223236001,0.11971467248892509,0.11971467248892509
Sep Average Station Pressure Values,1007.9944367176635,1012.040000000026,1007.9970820310992,1007.9970820310992
Sep Average Station Pressure Absolute Errors,0,4.0455632823625365,0.0026453134357780073,0.0026453134357780073
Sep Average Total Cloud Cover Values,9.363004172461752,9.363800527851094,9.363815256395418,9.363815256395418
Sep Average Total Cloud Cover Absolute Errors,0,0.000796355389342196,0.0008110839336659126,0.0008110839336659126
Sep Average Opaque Cloud Cover Values,9.012517385257302,N/A,9.013774742447044,9.013774742447044
Sep Average Opaque Cloud Cover Absolute Errors,0,nan,0.0012573571897416258,0.0012573571897416258
Sep Average Total Horizontal Radiation Values,52.261474269819196,50.67226197781635,52.42438702289209,52.43883395999357
Sep Average Total Horizontal Radiation Absolute Errors,0,-1.5892122920028484,0.1629127530728951,0.17735969017437725
Sep Average Diffuse Horizontal Radiation Values,46.154381084840054,44.58873176121686,46.07757776883421,46.09202470593569
Sep Average Diffuse Horizontal Radiation Absolute Errors,0,-1.565649323623191,-0.07680331600584367,-0.06235637890436152
Sep Average Humidity Ratio Values,N/A,0.003186377291290472,0.0032326554467580985,0.0032326554467580985
Sep Average Wet Bulb Temperature Values,N/A,-1.0010155609154048,-0.9571689415925225,-0.9571689415925225
Sep Average Sky Temperature Values,N/A,-5.779141696584253,-6.286364558527125,-6.286364558527125
Sep Average Horizontal Beam Radiation Values,N/A,6.083531467110233,6.346809254057871,6.346809254057871
Sep Average South 90 Total Radiation Values,N/A,35.96809712562822,46.067136412538886,40.88223517608595
Sep Average South 90 Beam Radiation Values,N/A,13.673733839915096,15.078789768509578,15.078789768509578
Sep Average South 90 Diffuse Radiation Values,N/A,22.294363975468823,30.988346644029306,25.803445407576362
Sep Average East 90 Total Radiation Values,N/A,23.74697011145984,28.85593617959685,29.71277849908064
Sep Average East 90 Beam Radiation Values,N/A,1.452605169384575,6.109893693128342,6.109893693128342
Sep Average East 90 Diffuse Radiation Values,N/A,22.294363975468823,22.746042486468504,23.602884805952296
Sep Average North 90 Total Radiation Values,N/A,23.75704462000279,18.481148314930383,22.395483035820906
Sep Average North 90 Beam Radiation Values,N/A,1.4626806250396032,0.05375557544643086,0.05375557544643086
Sep Average North 90 Diffuse Radiation Values,N/A,22.294363975468823,18.42739273948395,22.34172746037448
Sep Average West 90 Total Radiation Values,N/A,47.036578558049534,30.403864170490237,30.40309267809325
Sep Average West 90 Beam Radiation Values,N/A,24.742211165564534,6.453617752852026,6.453617752852026
Sep Average West 90 Diffuse Radiation Values,N/A,22.294363975468823,23.950246417638205,23.949474925241223
Sep Average 45 East 90 Total Radiation Values,N/A,28.33700536760645,39.7077123507731,36.952266511137054
Sep Average 45 East 90 Beam Radiation Values,N/A,6.042641413461456,12.011594253262949,12.011594253262949
Sep Average 45 East 90 Diffuse Radiation Values,N/A,22.294363975468823,27.696118097510155,24.940672257874112
Sep Average 45 West 90 Total Radiation Values,N/A,47.43554853749118,41.47112431949379,37.701045865924904
Sep Average 45 West 90 Beam Radiation Values,N/A,25.141183072157087,12.35913997572548,12.35913997572548
Sep Average 45 West 90 Radiation Values,N/A,22.294363975468823,29.111984343768317,25.34190589019942
Sep Average East 30 Total Radiation Values,N/A,44.52647151897478,48.7388203506606,49.697904601728304
Sep Average East 30 Beam Radiation Values,N/A,2.924619171284831,6.631137630557853,6.631137630557853
Sep Average East 30 Diffuse Radiation Values,N/A,41.60185414197809,42.107682720102744,43.06676697117045
Sep Average South 30 Total Radiation Values,N/A,53.63008608030269,60.91862143049194,57.665983215706156
Sep Average South 30 Beam Radiation Values,N/A,12.028234482846123,13.022057772060862,13.022057772060862
Sep Average South 30 Diffuse Radiation Values,N/A,41.60185414197809,47.896563658431084,44.643925443645294
Sep Average West 30 Total Radiation Values,N/A,58.574963978066286,50.067808359810556,50.34659260363037
Sep Average West 30 Beam Radiation Values,N/A,16.973111698320444,6.9816414088085,6.9816414088085
Sep Average West 30 Diffuse Radiation Values,N/A,41.60185414197809,43.08616695100205,43.36495119482187
Oct Average Dry Bulb Temperature Values,-9.818371467025573,-9.814163193977691,-9.813446566595724,-9.813446566595724
Oct Average Dry Bulb Temperature Absolute Errors,0,0.004208273047881406,0.004924900429848833,0.004924900429848833
Oct Average Relative Humidity Values,96.97779273216689,96.57816738808876,96.97319228184158,96.97319228184158
Oct Average Relative Humidity Absolute Errors,0,-0.39962534407813166,-0.004600450325312977,-0.004600450325312977
Oct Average Dew Point Temperature Values,-10.221668909825034,-10.218317065465769,-10.217564224636876,-10.217564224636876
Oct Average Dew Point Temperature Absolute Errors,0,0.003351844359265499,0.004104685188158541,0.004104685188158541
Oct Average Wind Speed Values,5.7038358008075365,5.708555304073045,5.702029890594074,5.702029890594074
Oct Average Wind Speed Absolute Errors,0,0.004719503265508074,-0.0018059102134628802,-0.0018059102134628802
Oct Average Wind Direction Values,118.74831763122477,118.79822556795439,118.85961595907534,118.85961595907534
Oct Average Wind Direction Absolute Errors,0,0.04990793672962468,0.11129832785057658,0.11129832785057658
Oct Average Station Pressure Values,1017.8472409152087,1012.0400000000263,1017.842327582988,1017.842327582988
Oct Average Station Pressure Absolute Errors,0,-5.807240915182319,-0.004913332220667144,-0.004913332220667144
Oct Average Total Cloud Cover Values,9.234185733512787,9.231482726172866,9.23546077442963,9.23546077442963
Oct Average Total Cloud Cover Absolute Errors,0,-0.0027030073399210153,0.00127504091684294,0.00127504091684294
Oct Average Opaque Cloud Cover Values,8.712651413189771,N/A,8.714627441096296,8.714627441096296
Oct Average Opaque Cloud Cover Absolute Errors,0,nan,0.0019760279065241804,0.0019760279065241804
Oct Average Total Horizontal Radiation Values,20.83983849259758,19.28895244992598,20.76781035410818,20.814370255363304
Oct Average Total Horizontal Radiation Absolute Errors,0,-1.5508860426715998,-0.07202813848939726,-0.025468237234274937
Oct Average Diffuse Horizontal Radiation Values,18.38492597577389,17.652178614598718,18.296131628598534,18.342691529853653
Oct Average Diffuse Horizontal Radiation Absolute Errors,0,-0.7327473611751714,-0.08879434717535517,-0.042234445920236396
Oct Average Humidity Ratio Values,N/A,0.0016663811663529988,0.0016558051734247002,0.0016558051734247002
Oct Average Wet Bulb Temperature Values,N/A,-9.903234184702256,-9.898138378450412,-9.898138378450412
Oct Average Sky Temperature Values,N/A,-16.27684117220059,-17.119420589778425,-17.119420589778425
Oct Average Horizontal Beam Radiation Values,N/A,1.6367737726642757,2.4716787255096517,2.4716787255096517
Oct Average South 90 Total Radiation Values,N/A,23.858812871635568,33.69357621653279,26.44124686816384
Oct Average South 90 Beam Radiation Values,N/A,15.032723689715983,13.664601404270076,13.664601404270076
Oct Average South 90 Diffuse Radiation Values,N/A,8.826088229278136,20.02897481226271,12.776645463893766
Oct Average East 90 Total Radiation Values,N/A,8.908636964390382,12.031904661825406,11.457448475408937
Oct Average East 90 Beam Radiation Values,N/A,0.08254866333915183,1.9915079939582556,1.9915079939582556
Oct Average East 90 Diffuse Radiation Values,N/A,8.826088229278136,10.04039666786715,9.46594048145068
Oct Average North 90 Total Radiation Values,N/A,8.826088229278136,7.352931733693211,8.829776234030392
Oct Average North 90 Beam Radiation Values,N/A,0.0,0.0,0.0
Oct Average North 90 Diffuse Radiation Values,N/A,8.826088229278136,7.352931733693211,8.829776234030392
Oct Average West 90 Total Radiation Values,N/A,23.378961785266643,13.881453024545575,13.283027111995501
Oct Average West 90 Beam Radiation Values,N/A,14.552873259550859,3.4009849798028133,3.4009849798028133
Oct Average West 90 Diffuse Radiation Values,N/A,8.826088229278136,10.48046804474276,9.882042132192689
